id,rating,tournaments,champions,championNext
23431,2886,0,0,1
23432,2297,0,0,1
23433,2857,0,0,1
23434,1179,0,0,0
23435,2734,0,0,1
23436,937,1,0,0
23437,2012,0,1,0
23438,454,0,1,1
23439,822,0,0,0
23440,2219,1,0,1
23441,2351,0,0,1
23442,1022,2,2,1
23443,1781,0,0,1
23444,447,1,0,0
23445,1528,1,0,1
23446,1209,0,1,1
23447,2754,0,0,1
23448,1253,0,0,0
23449,1751,1,0,1
23450,1075,0,2,0
23451,991,1,0,1
23452,1939,0,0,1
23453,2085,0,0,1
23454,1713,0,1,1
23455,441,0,0,0
23456,2359,0,0,1
23457,852,0,0,0
23458,1230,1,0,1
23459,1479,0,0,0
23460,1801,0,0,0
23461,2159,0,0,1
23462,1086,0,1,0
23463,511,0,0,1
23464,2155,0,0,0
23465,2357,0,2,1
23466,1262,0,0,0
23467,674,0,1,0
23468,819,0,0,0
23469,2571,0,0,0
23470,633,0,0,1
23471,1375,0,0,0
23472,1182,1,0,0
23473,2751,2,0,1
23474,2885,1,0,1
23475,1890,0,0,1
23476,724,1,0,1
23477,2054,0,1,1
23478,1172,1,0,0
23479,530,0,0,0
23480,2036,0,1,1
23481,697,0,0,0
23482,1357,0,0,0
23483,1657,0,0,0
23484,2581,0,0,1
23485,2924,0,0,1
23486,1567,1,0,1
23487,2292,0,0,0
23488,1730,0,1,0
23489,890,0,1,1
23490,1434,0,0,1
23491,1174,0,0,0
23492,1939,0,0,0
23493,2043,1,0,1
23494,2777,0,1,1
23495,2908,0,1,1
23496,1400,0,0,1
23497,483,1,1,0
23498,737,1,0,1
23499,1749,1,0,1
23500,1913,0,0,1
23501,2819,2,0,1
23502,495,0,0,0
23503,1881,1,1,0
23504,1774,1,0,0
23505,1177,0,1,0
23506,2467,0,0,1
23507,2532,0,0,1
23508,2115,0,0,1
23509,944,1,0,0
23510,1901,0,0,0
23511,645,0,0,0
23512,2058,0,0,1
23513,1624,0,0,1
23514,1024,0,0,0
23515,1412,1,0,0
23516,929,0,0,1
23517,462,0,0,0
23518,2884,0,0,1
23519,1357,0,0,1
23520,408,0,1,1
23521,2808,0,0,1
23522,729,0,0,0
23523,1582,0,1,1
23524,1319,0,0,1
23525,1088,0,0,0
23526,2180,1,0,0
23527,1238,1,0,1
23528,1461,1,0,0
23529,1407,1,0,0
23530,1592,1,0,0
23531,744,1,1,0
23532,2977,1,0,1
23533,1126,0,0,0
23534,2599,0,1,1
23535,443,0,0,1
23536,688,0,0,0
23537,1860,0,0,1
23538,748,1,0,0
23539,2102,1,0,1
23540,1668,0,0,1
23541,1833,0,1,1
23542,530,0,0,0
23543,2080,0,0,1
23544,428,0,0,1
23545,1340,0,0,1
23546,2265,0,0,1
23547,1505,1,0,1
23548,668,0,0,0
23549,2512,0,0,0
23550,497,0,0,0
23551,2633,1,0,1
23552,2710,0,1,1
23553,2843,0,1,1
23554,892,0,1,0
23555,738,0,0,1
23556,2927,0,1,1
23557,1395,0,1,0
23558,1406,0,1,1
23559,658,0,0,0
23560,1162,1,0,0
23561,1985,1,0,1
23562,724,2,0,0
23563,2103,0,0,0
23564,1303,1,0,0
23565,921,0,1,1
23566,1146,0,0,0
23567,2823,0,0,1
23568,1263,0,1,1
23569,1521,0,0,0
23570,1398,0,0,0
23571,2537,0,2,1
23572,2574,0,1,1
23573,976,0,0,1
23574,2584,0,0,1
23575,2366,0,0,1
23576,1907,0,0,1
23577,1431,0,0,1
23578,2798,0,0,1
23579,1439,1,0,0
23580,2424,0,0,0
23581,777,1,0,0
23582,467,0,1,1
23583,2155,0,1,1
23584,2890,0,0,1
23585,2165,0,0,0
23586,2843,1,0,1
23587,811,1,0,1
23588,602,1,0,1
23589,1341,0,1,1
23590,2068,0,1,1
23591,2907,0,0,1
23592,2032,0,0,1
23593,2174,0,0,1
23594,2017,0,0,0
23595,1169,0,0,1
23596,1439,1,0,1
23597,2001,0,1,1
23598,848,1,0,1
23599,1656,0,0,0
23600,2193,0,0,1
23601,2462,0,0,1
23602,564,0,0,0
23603,2650,0,0,1
23604,2986,0,0,1
23605,2981,1,0,1
23606,1653,0,0,1
23607,620,0,0,0
23608,704,0,1,0
23609,2043,0,0,1
23610,1423,1,0,0
23611,1677,0,1,0
23612,888,1,0,0
23613,432,0,0,0
23614,2628,0,0,1
23615,2069,0,0,1
23616,526,0,0,0
23617,741,1,0,0
23618,1301,1,1,0
23619,1128,0,0,1
23620,666,0,0,0
23621,1406,0,0,0
23622,2708,0,0,1
23623,1003,0,1,1
23624,2870,1,0,1
23625,2445,1,0,1
23626,2219,0,1,0
23627,2856,0,0,1
23628,1290,0,1,1
23629,658,0,1,1
23630,1194,0,0,0
23631,1770,0,1,0
23632,573,1,0,0
23633,1788,1,0,0
23634,2085,1,0,1
23635,983,0,0,1
23636,2301,1,0,1
23637,1806,0,0,1
23638,2240,1,1,1
23639,505,0,0,0
23640,733,0,0,0
23641,2849,1,0,1
23642,1585,0,0,0
23643,2450,0,0,1
23644,2720,0,0,1
23645,2558,0,0,1
23646,778,0,1,0
23647,2225,0,0,1
23648,1315,0,0,0
23649,2802,2,0,1
23650,2267,0,0,1
23651,2843,0,0,1
23652,770,0,0,1
23653,2207,2,2,1
23654,1067,0,0,1
23655,1038,0,0,1
23656,1453,0,0,1
23657,2131,0,0,0
23658,2069,0,0,1
23659,2531,1,0,1
23660,2536,0,0,1
23661,695,0,1,0
23662,2238,1,1,1
23663,1591,0,0,1
23664,2106,0,0,1
23665,2354,0,1,1
23666,2569,0,0,1
23667,2972,0,0,1
23668,1627,0,0,1
23669,2512,0,0,0
23670,1449,0,0,0
23671,1157,0,1,0
23672,1203,0,0,1
23673,653,1,0,0
23674,2465,0,0,1
23675,2991,1,0,1
23676,2750,2,2,1
23677,1548,0,0,1
23678,2578,0,0,0
23679,2509,0,0,1
23680,469,1,1,1
23681,1897,1,0,1
23682,1052,0,0,1
23683,797,0,1,0
23684,1584,0,0,1
23685,1345,0,1,0
23686,2240,0,0,1
23687,1239,1,0,0
23688,2934,1,0,1
23689,1675,1,1,1
23690,2608,0,0,1
23691,884,0,0,0
23692,2968,0,1,1
23693,449,0,1,0
23694,2628,1,0,1
23695,1516,0,0,1
23696,1625,0,0,1
23697,541,0,1,0
23698,2437,0,1,1
23699,1564,0,0,1
23700,525,0,0,0
23701,2387,0,1,1
23702,2875,0,0,1
23703,1045,0,0,0
23704,1551,0,0,0
23705,2413,2,0,1
23706,2755,0,0,0
23707,1794,0,0,1
23708,2042,1,0,1
23709,877,0,0,0
23710,2228,0,0,1
23711,2128,0,0,1
23712,1287,1,0,1
23713,2742,0,0,1
23714,645,0,0,0
23715,1990,0,0,1
23716,2605,0,0,1
23717,1534,0,0,1
23718,1759,0,1,0
23719,2471,0,0,1
23720,2289,1,0,1
23721,1382,0,0,1
23722,1979,0,0,0
23723,2208,0,0,1
23724,1720,0,0,0
23725,2122,0,0,1
23726,2925,0,0,1
23727,2586,1,0,1
23728,2927,0,1,1
23729,522,0,0,0
23730,791,0,0,0
23731,1437,0,0,0
23732,2950,0,0,1
23733,2710,0,1,1
23734,490,0,0,0
23735,1380,1,0,1
23736,2093,1,1,0
23737,637,0,0,0
23738,1257,0,0,0
23739,2685,0,0,1
23740,2390,0,0,1
23741,895,0,0,0
23742,1153,0,1,1
23743,925,0,0,0
23744,1480,0,0,1
23745,856,0,0,1
23746,1947,1,1,1
23747,2028,0,0,1
23748,1259,0,0,1
23749,1552,1,0,1
23750,2583,0,0,1
23751,1820,1,0,0
23752,1424,0,2,1
23753,402,0,0,0
23754,1404,1,0,0
23755,2555,1,0,1
23756,1546,0,0,1
23757,1898,1,1,1
23758,1487,0,1,1
23759,2085,0,0,0
23760,2279,0,0,1
23761,1952,0,0,1
23762,2563,0,2,1
23763,1310,0,0,0
23764,2126,0,0,0
23765,808,0,1,0
23766,1583,0,0,0
23767,1440,0,0,0
23768,2489,0,0,1
23769,1166,1,0,1
23770,2621,0,2,1
23771,2270,0,0,1
23772,2597,0,0,1
23773,2009,1,0,0
23774,1152,3,0,1
23775,2851,1,0,1
23776,2394,0,1,1
23777,519,0,0,0
23778,703,0,0,0
23779,2824,0,1,1
23780,2173,2,0,0
23781,428,0,0,0
23782,841,0,1,0
23783,1386,0,0,1
23784,554,0,0,1
23785,2054,0,0,1
23786,921,0,0,0
23787,2028,0,0,1
23788,427,0,0,0
23789,849,1,0,0
23790,2929,0,1,1
23791,469,0,0,0
23792,2087,1,1,1
23793,2466,0,0,1
23794,2862,0,1,1
23795,1515,0,2,0
23796,1406,2,0,1
23797,1500,0,0,0
23798,1257,1,0,0
23799,1528,2,2,0
23800,618,0,0,0
23801,541,0,0,1
23802,1057,0,0,1
23803,2396,0,1,1
23804,2640,0,1,1
23805,1472,1,0,0
23806,1817,0,0,0
23807,2759,0,0,1
23808,589,1,0,0
23809,2766,0,1,1
23810,690,0,1,0
23811,2017,0,0,1
23812,864,0,1,0
23813,2706,1,0,1
23814,2047,1,0,1
23815,2909,0,1,1
23816,2229,1,0,1
23817,683,0,1,0
23818,2076,0,1,1
23819,551,0,0,0
23820,1971,0,0,0
23821,1772,0,0,0
23822,2388,2,0,0
23823,1575,0,0,1
23824,2809,0,0,1
23825,522,1,0,0
23826,1954,0,0,0
23827,1609,0,0,0
23828,954,1,1,0
23829,2908,1,0,1
23830,2856,0,0,1
23831,2420,0,1,0
23832,1564,0,0,0
23833,1844,1,0,1
23834,981,1,0,1
23835,1117,0,1,1
23836,1966,0,0,0
23837,1924,0,0,1
23838,987,0,0,1
23839,790,1,0,0
23840,2546,1,0,0
23841,2725,0,0,1
23842,2260,0,1,1
23843,841,0,0,0
23844,1978,0,0,1
23845,570,0,0,0
23846,2608,0,0,1
23847,2482,0,1,1
23848,642,0,0,0
23849,2800,0,1,1
23850,2976,1,0,1
23851,1445,0,0,1
23852,1218,0,0,1
23853,1949,1,0,0
23854,1389,0,0,1
23855,874,0,1,1
23856,1488,0,0,0
23857,1265,0,0,0
23858,1036,0,0,0
23859,957,0,0,0
23860,2047,0,0,0
23861,1504,0,0,0
23862,2741,1,0,1
23863,2509,0,1,1
23864,525,0,0,0
23865,438,0,1,1
23866,1705,0,0,1
23867,1186,0,1,1
23868,1712,1,0,1
23869,2382,0,0,1
23870,662,0,1,0
23871,2844,0,0,1
23872,2145,0,0,1
23873,865,0,0,0
23874,2249,0,0,1
23875,2252,0,1,1
23876,523,0,1,0
23877,496,0,1,0
23878,1421,0,0,1
23879,2025,0,0,0
23880,1094,0,0,1
23881,573,0,0,0
23882,1104,0,0,1
23883,2788,0,0,1
23884,2830,0,1,1
23885,2019,0,0,1
23886,2459,0,0,1
23887,2494,2,0,1
23888,2602,0,0,1
23889,2883,0,1,1
23890,2162,0,0,1
23891,2542,0,0,1
23892,784,0,0,0
23893,2159,0,0,1
23894,731,1,1,0
23895,1956,1,0,0
23896,1843,1,0,1
23897,2343,0,1,0
23898,1808,0,0,0
23899,1068,0,0,0
23900,1693,1,1,0
23901,1703,0,0,1
23902,505,1,0,0
23903,709,0,2,1
23904,707,1,0,0
23905,962,1,0,0
23906,1507,0,1,0
23907,778,1,1,1
23908,1880,0,0,1
23909,1288,0,0,0
23910,2991,0,0,1
23911,2853,0,0,1
23912,1354,0,0,1
23913,1370,0,0,0
23914,832,0,0,1
23915,2057,0,1,1
23916,2374,0,0,0
23917,2080,0,0,1
23918,2292,0,0,0
23919,2584,0,0,1
23920,909,0,0,1
23921,668,0,0,0
23922,2487,0,0,0
23923,2046,0,1,1
23924,1250,0,1,1
23925,2110,0,1,0
23926,1347,1,0,1
23927,2900,0,1,1
23928,2189,0,0,1
23929,817,0,0,0
23930,643,0,0,0
23931,561,2,0,0
23932,817,0,0,0
23933,2779,0,0,1
23934,2713,0,0,1
23935,816,0,1,1
23936,555,0,0,1
23937,1539,0,2,0
23938,1068,0,0,1
23939,2387,0,0,1
23940,2839,0,0,1
23941,2369,0,0,1
23942,2489,0,0,1
23943,2771,1,0,1
23944,2475,0,0,1
23945,2674,1,0,1
23946,2135,0,0,1
23947,1242,0,0,1
23948,563,0,0,0
23949,1480,1,0,0
23950,1862,0,0,1
23951,2900,0,0,1
23952,1477,0,0,1
23953,1717,0,1,1
23954,2810,0,0,1
23955,800,0,0,1
23956,1568,0,1,1
23957,1842,0,0,0
23958,484,0,0,0
23959,1857,1,0,0
23960,980,2,0,0
23961,2251,0,0,1
23962,930,0,0,0
23963,1704,1,0,0
23964,2827,0,0,0
23965,779,0,0,0
23966,653,0,0,1
23967,1458,2,0,0
23968,1021,0,0,0
23969,1245,0,0,1
23970,2613,0,0,1
23971,795,0,0,0
23972,1604,2,0,0
23973,2847,0,1,1
23974,1663,0,0,1
23975,2190,0,0,1
23976,1529,0,1,1
23977,1178,2,0,0
23978,906,0,0,0
23979,1596,0,0,1
23980,603,0,0,0
23981,1664,0,0,1
23982,593,1,0,0
23983,1253,0,1,1
23984,2170,0,0,0
23985,2751,0,0,0
23986,537,0,0,1
23987,2005,1,0,1
23988,1229,0,1,1
23989,997,1,0,1
23990,1899,0,0,0
23991,1349,0,0,1
23992,2545,0,0,1
23993,2515,0,0,1
23994,2590,1,0,1
23995,1034,0,0,1
23996,536,2,0,0
23997,707,0,0,0
23998,410,0,0,0
23999,697,0,0,0
24000,1004,0,1,0
24001,2214,0,2,1
24002,2593,0,0,1
24003,1325,0,1,0
24004,444,0,0,0
24005,1204,0,1,0
24006,1266,1,0,1
24007,1579,0,0,1
24008,569,0,0,1
24009,630,0,0,0
24010,2425,0,0,1
24011,2737,0,0,1
24012,2900,0,1,1
24013,2898,0,0,1
24014,2580,0,1,0
24015,1969,0,1,0
24016,2847,0,1,1
24017,1612,0,0,0
24018,1550,0,0,1
24019,1523,0,0,0
24020,899,0,0,0
24021,474,0,0,1
24022,1464,1,1,0
24023,2231,1,0,0
24024,2293,0,0,1
24025,1137,0,1,0
24026,783,0,1,1
24027,938,2,0,1
24028,2064,0,0,0
24029,1503,0,0,0
24030,449,0,0,0
24031,856,1,0,0
24032,2126,1,1,1
24033,2720,0,0,1
24034,956,0,0,1
24035,2123,0,1,1
24036,1215,1,0,1
24037,1350,1,0,0
24038,1320,0,0,1
24039,2604,1,0,1
24040,2019,0,0,0
24041,2852,1,0,1
24042,1084,0,0,0
24043,1786,0,1,1
24044,2785,0,0,1
24045,2205,1,0,0
24046,644,0,0,0
24047,2938,0,0,1
24048,613,0,0,1
24049,2883,0,0,1
24050,1830,0,0,1
24051,692,0,0,0
24052,2153,0,1,1
24053,1970,0,0,1
24054,1757,1,0,0
24055,1099,1,0,0
24056,863,1,0,0
24057,2523,0,0,1
24058,1158,0,0,1
24059,1962,0,0,1
24060,936,0,0,1
24061,2780,0,0,1
24062,1648,0,0,0
24063,2652,1,0,1
24064,1763,0,0,1
24065,967,0,0,1
24066,1944,0,0,0
24067,622,0,0,0
24068,2120,1,0,0
24069,436,0,0,1
24070,2936,0,0,1
24071,2593,0,0,1
24072,2771,0,1,1
24073,2375,0,0,0
24074,2486,0,0,0
24075,2201,0,0,1
24076,2864,0,0,1
24077,1992,0,0,1
24078,715,0,0,1
24079,2544,0,0,1
24080,2570,0,1,1
24081,411,0,0,0
24082,1526,0,1,0
24083,1043,0,0,1
24084,690,0,0,0
24085,2352,1,0,1
24086,2583,0,0,0
24087,1729,1,1,1
24088,2335,0,0,1
24089,1268,0,0,0
24090,2161,0,1,1
24091,707,0,0,0
24092,1573,0,0,0
24093,644,0,0,0
24094,917,0,0,1
24095,745,0,0,1
24096,1659,0,0,1
24097,1740,0,1,1
24098,2247,0,0,1
24099,1952,1,0,1
24100,2219,0,0,0
24101,2705,2,0,1
24102,571,0,1,0
24103,2583,0,1,1
24104,2563,0,0,1
24105,1916,0,0,1
24106,2674,2,2,1
24107,520,2,0,0
24108,1811,0,0,1
24109,2752,0,0,1
24110,1761,0,1,0
24111,880,0,1,0
24112,1915,0,0,1
24113,2054,0,0,1
24114,2022,1,0,1
24115,2205,0,0,1
24116,1827,2,0,1
24117,2332,0,0,1
24118,1288,0,0,0
24119,2476,0,0,1
24120,2567,1,0,1
24121,2041,0,1,1
24122,963,1,0,0
24123,2833,0,0,1
24124,2041,0,0,1
24125,2260,1,0,1
24126,1072,0,1,0
24127,2569,2,2,1
24128,1831,1,0,1
24129,1943,1,0,1
24130,2273,0,1,1
24131,2738,0,0,1
24132,2772,0,0,1
24133,1385,0,0,0
24134,971,0,0,1
24135,1185,0,0,1
24136,2382,0,0,0
24137,401,0,0,0
24138,2272,1,0,0
24139,2877,0,1,1
24140,676,0,0,0
24141,1409,0,0,1
24142,1185,0,0,1
24143,1368,0,0,1
24144,1445,0,0,1
24145,1128,0,0,1
24146,1329,0,0,1
24147,765,2,0,1
24148,881,0,1,1
24149,2437,0,0,1
24150,1141,0,0,0
24151,1783,0,1,1
24152,2348,1,0,0
24153,1423,0,0,0
24154,2304,0,1,1
24155,2704,0,1,1
24156,2539,1,0,1
24157,2735,0,0,1
24158,2316,0,1,1
24159,1485,1,0,1
24160,2975,0,1,1
24161,2261,0,0,1
24162,899,0,1,0
24163,1705,0,0,0
24164,1563,0,0,1
24165,1523,0,0,1
24166,2667,0,0,1
24167,2005,1,0,1
24168,2386,0,1,1
24169,1561,0,3,1
24170,2549,0,0,1
24171,1114,0,0,0
24172,1333,0,0,1
24173,673,1,0,0
24174,2623,0,1,1
24175,2366,0,0,1
24176,1709,1,0,1
24177,2948,2,2,1
24178,1506,0,2,1
24179,897,0,0,0
24180,1685,0,0,1
24181,1978,0,0,1
24182,584,0,0,0
24183,1588,0,0,1
24184,2846,0,1,1
24185,1059,0,1,1
24186,1966,1,0,1
24187,2592,1,0,1
24188,2759,0,0,1
24189,804,0,0,1
24190,2437,0,0,0
24191,611,1,0,1
24192,1696,1,0,0
24193,579,1,0,0
24194,2531,1,1,1
24195,663,1,1,1
24196,2256,2,0,1
24197,2924,0,0,1
24198,1052,0,1,0
24199,2672,2,0,1
24200,2745,0,0,1
24201,803,0,1,0
24202,2828,0,1,1
24203,1487,0,0,1
24204,1375,1,0,1
24205,2119,0,0,1
24206,428,1,0,0
24207,902,0,0,0
24208,1806,0,0,1
24209,2027,1,0,1
24210,1552,0,0,1
24211,2273,0,0,1
24212,2378,0,0,1
24213,2109,0,0,1
24214,2740,0,0,0
24215,2915,0,0,1
24216,1288,0,0,1
24217,1545,0,0,0
24218,1129,0,0,1
24219,2663,1,0,1
24220,1025,0,0,1
24221,1555,1,0,1
24222,2421,1,0,1
24223,849,0,0,0
24224,1746,1,0,1
24225,1348,0,0,1
24226,1959,0,0,0
24227,2376,0,0,0
24228,2659,0,0,1
24229,1883,0,0,0
24230,1386,0,1,1
24231,1400,0,0,1
24232,1398,0,0,1
24233,1332,1,0,1
24234,858,0,1,0
24235,2501,0,0,1
24236,555,0,0,0
24237,1877,0,0,1
24238,2896,0,0,1
24239,2025,1,0,1
24240,817,0,0,0
24241,2802,0,0,1
24242,1207,1,1,0
24243,2389,0,0,1
24244,1274,0,0,1
24245,2888,1,0,1
24246,1119,0,0,0
24247,1337,1,0,1
24248,697,0,0,0
24249,1675,0,0,0
24250,2364,0,0,1
24251,2046,0,0,0
24252,1616,1,0,1
24253,1579,0,1,0
24254,2244,0,0,1
24255,1819,0,0,1
24256,606,0,0,1
24257,2097,0,0,0
24258,2265,1,1,1
24259,1553,0,1,0
24260,1483,0,2,0
24261,1591,0,0,0
24262,662,0,0,1
24263,2935,2,2,1
24264,1169,0,1,1
24265,2509,1,1,1
24266,2446,0,0,1
24267,982,0,0,0
24268,863,0,0,0
24269,795,0,1,1
24270,2562,0,0,1
24271,1533,0,0,1
24272,2400,1,0,1
24273,2051,0,1,0
24274,439,1,1,0
24275,1076,0,0,1
24276,514,0,0,0
24277,1949,0,0,0
24278,968,0,0,1
24279,1698,1,0,0
24280,2828,0,0,1
24281,2407,0,0,1
24282,2363,0,0,1
24283,968,1,0,0
24284,701,0,0,1
24285,1574,0,0,0
24286,2745,0,0,1
24287,1935,0,0,1
24288,1606,0,1,0
24289,1254,0,1,0
24290,1870,0,0,0
24291,2487,0,2,1
24292,1117,1,0,0
24293,1656,0,0,1
24294,2103,0,0,1
24295,935,1,0,0
24296,1121,0,0,1
24297,2998,0,1,1
24298,2240,0,0,1
24299,918,0,0,0
24300,1217,0,0,0
24301,1469,0,2,0
24302,2440,0,0,1
24303,1534,0,0,0
24304,1862,1,0,0
24305,600,0,0,0
24306,2448,1,0,1
24307,2483,2,2,1
24308,1059,0,0,0
24309,1342,1,0,0
24310,2397,0,0,1
24311,1073,0,0,0
24312,1547,1,1,1
24313,1641,0,0,1
24314,2351,1,0,1
24315,2542,0,0,1
24316,529,0,0,1
24317,1378,0,0,0
24318,2170,1,0,1
24319,2988,0,0,1
24320,1382,0,0,1
24321,2819,0,0,1
24322,2201,0,1,1
24323,2035,0,1,1
24324,2359,0,0,1
24325,1695,0,0,0
24326,1812,0,0,1
24327,1280,0,1,0
24328,471,0,0,0
24329,1785,1,0,1
24330,2530,0,0,0
24331,1009,0,1,0
24332,2509,1,0,1
24333,1024,0,1,0
24334,2622,0,0,1
24335,2656,0,0,1
24336,613,0,0,0
24337,1994,0,0,1
24338,2428,0,1,0
24339,2326,0,0,0
24340,592,0,0,1
24341,1757,0,1,1
24342,2914,0,0,1
24343,1956,0,1,1
24344,583,0,0,0
24345,1008,0,0,0
24346,1460,1,0,1
24347,2085,0,0,1
24348,2796,0,0,1
24349,2630,0,1,1
24350,2753,0,0,1
24351,822,1,0,0
24352,1911,1,0,0
24353,1231,1,0,0
24354,1520,0,0,0
24355,1739,0,1,0
24356,2668,0,1,1
24357,2828,0,0,1
24358,419,0,0,0
24359,1958,0,0,0
24360,1786,0,1,1
24361,1820,1,0,1
24362,1481,1,0,1
24363,882,0,1,1
24364,526,0,0,0
24365,1227,0,0,1
24366,896,0,0,0
24367,2496,0,1,1
24368,772,0,2,0
24369,2177,0,1,1
24370,2203,0,0,1
24371,1837,0,0,1
24372,2647,1,1,1
24373,2066,0,1,1
24374,1670,0,1,0
24375,1719,0,0,0
24376,1033,0,0,0
24377,1393,2,0,1
24378,2538,1,0,0
24379,832,0,0,0
24380,2174,0,1,1
24381,1495,0,0,1
24382,893,0,0,1
24383,1869,0,0,1
24384,2500,1,0,1
24385,2922,0,0,1
24386,2038,0,1,1
24387,2055,0,0,0
24388,2779,0,1,1
24389,1511,0,1,0
24390,1479,1,1,0
24391,2351,0,0,1
24392,1923,0,0,1
24393,1097,1,0,1
24394,2340,1,0,1
24395,2772,0,0,1
24396,1872,0,1,1
24397,2597,0,0,1
24398,1217,0,0,0
24399,2433,0,1,1
24400,2784,0,0,1
24401,2384,0,0,1
24402,2100,0,1,0
24403,1479,0,0,1
24404,1688,0,0,1
24405,881,0,2,1
24406,1520,0,0,0
24407,537,1,0,0
24408,1157,1,1,0
24409,2292,1,0,1
24410,2669,0,1,1
24411,1596,0,0,1
24412,956,0,1,0
24413,1598,0,0,1
24414,855,0,0,1
24415,2710,0,0,1
24416,771,0,3,0
24417,696,0,0,0
24418,1493,0,0,0
24419,751,0,1,1
24420,2105,1,1,1
24421,1889,1,1,1
24422,2795,0,0,1
24423,1968,0,2,0
24424,979,0,2,0
24425,2134,0,0,1
24426,1775,1,0,1
24427,1743,0,1,1
24428,2197,0,0,0
24429,1675,0,0,0
24430,2935,1,0,1
24431,1341,0,0,0
24432,687,0,0,0
24433,670,0,0,0
24434,2704,1,0,1
24435,1062,0,0,1
24436,2813,0,0,1
24437,1428,0,0,1
24438,1175,0,0,0
24439,2977,0,0,1
24440,1667,0,0,1
24441,1717,0,0,0
24442,794,1,0,0
24443,2517,0,0,1
24444,1201,0,0,1
24445,1863,0,0,1
24446,2753,1,0,1
24447,2393,0,2,1
24448,2468,0,0,1
24449,494,0,0,0
24450,2466,0,0,1
24451,1038,0,0,0
24452,1798,0,0,0
24453,2854,0,0,1
24454,2078,0,1,1
24455,1933,1,0,1
24456,2147,0,0,1
24457,2353,0,0,1
24458,583,0,0,0
24459,766,2,0,0
24460,2276,0,0,1
24461,2705,0,0,1
24462,1511,0,0,0
24463,2425,1,0,1
24464,1302,0,0,0
24465,1193,0,1,1
24466,537,0,1,0
24467,470,0,1,0
24468,992,0,0,0
24469,2507,0,0,1
24470,1976,0,0,1
24471,2484,1,0,1
24472,2993,0,0,1
24473,2444,1,0,1
24474,417,0,0,0
24475,2418,0,1,1
24476,972,0,1,0
24477,2490,1,1,1
24478,1290,0,0,0
24479,2016,1,0,0
24480,2164,1,0,1
24481,1301,0,0,0
24482,479,0,1,0
24483,1563,2,2,1
24484,1641,0,0,0
24485,1409,0,0,1
24486,1156,0,0,0
24487,715,0,0,0
24488,1112,1,1,1
24489,2716,0,0,1
24490,1687,0,0,0
24491,2443,0,0,1
24492,1404,0,1,0
24493,2713,0,0,1
24494,886,0,0,0
24495,2445,0,0,0
24496,2312,0,0,1
24497,1481,0,0,0
24498,1211,0,0,0
24499,1695,0,0,0
24500,2182,0,0,1
24501,1973,0,0,1
24502,2798,0,0,1
24503,897,0,0,0
24504,2690,0,0,1
24505,2862,0,0,1
24506,1502,1,1,0
24507,1329,0,1,0
24508,898,0,0,1
24509,2389,0,1,1
24510,1187,0,0,1
24511,618,0,0,0
24512,1626,0,1,1
24513,2576,1,0,1
24514,2459,1,0,1
24515,1541,0,0,1
24516,1290,0,1,0
24517,1096,0,1,1
24518,2358,0,0,1
24519,2896,0,0,1
24520,437,0,1,0
24521,705,1,0,0
24522,655,1,1,0
24523,631,1,0,0
24524,719,1,0,0
24525,2085,0,0,1
24526,2801,1,0,1
24527,1054,0,0,0
24528,1191,0,0,1
24529,2344,0,0,1
24530,2969,0,0,1
24531,1507,0,1,1
24532,505,0,0,0
24533,2988,0,0,1
24534,1080,0,0,1
24535,1363,1,1,1
24536,2497,0,1,1
24537,2728,1,0,1
24538,1451,0,0,1
24539,2149,0,0,0
24540,1534,0,0,0
24541,575,0,0,1
24542,2454,0,1,1
24543,832,1,0,0
24544,406,1,1,0
24545,526,0,0,1
24546,2393,0,0,1
24547,2843,2,2,1
24548,1670,0,0,1
24549,2327,0,0,0
24550,622,0,0,0
24551,1343,1,1,1
24552,1340,1,1,1
24553,1057,0,0,1
24554,1773,1,0,1
24555,1417,1,0,1
24556,833,0,0,0
24557,1291,0,2,1
24558,634,0,1,0
24559,2669,0,0,1
24560,1270,0,1,1
24561,2103,0,0,1
24562,2535,0,0,1
24563,2651,0,0,1
24564,1901,0,2,1
24565,1317,1,0,1
24566,401,1,1,1
24567,2729,0,0,0
24568,484,0,0,0
24569,2560,0,1,1
24570,2987,0,0,1
24571,2020,0,0,1
24572,451,1,0,1
24573,1562,1,0,1
24574,1424,0,0,0
24575,607,1,0,0
24576,1267,0,0,0
24577,871,1,0,0
24578,1156,1,0,0
24579,2428,1,0,1
24580,938,0,0,0
24581,2484,2,0,1
24582,1210,0,1,1
24583,2326,0,0,1
24584,2568,0,0,1
24585,989,0,0,1
24586,2554,1,0,1
24587,2014,0,0,1
24588,1895,2,2,1
24589,1942,0,0,1
24590,690,0,1,0
24591,1038,0,0,0
24592,500,0,0,0
24593,2698,0,1,1
24594,1294,0,0,0
24595,1663,1,0,1
24596,1764,0,0,1
24597,1142,1,1,0
24598,406,1,0,0
24599,1008,1,0,1
24600,805,1,0,0
24601,2923,2,0,1
24602,1981,0,1,1
24603,493,0,0,0
24604,2477,0,0,0
24605,835,0,0,1
24606,1864,0,0,0
24607,2982,1,0,1
24608,2936,0,0,1
24609,1258,1,0,1
24610,1886,0,0,1
24611,2253,0,0,0
24612,713,0,0,0
24613,1787,0,0,1
24614,846,1,0,0
24615,536,0,0,0
24616,2502,0,1,1
24617,1903,0,0,1
24618,2789,0,0,1
